,Time (yrs),R (AU),Vr (m/s),Vt (m/s),m (kg),theta (rad),T radial (N),T tangential (N)
64,0.7030218326672343,0.960257281827778,2479.6177828872087,31989.029186593012,2232.019277926284,4.664853804727283,0.08158225833087772,0.49329946329274355
65,0.7215183560979754,0.9707007036352974,2888.844899205418,31772.897677899797,2217.2904066450574,4.793314173202374,0.1097795517598002,0.48779963033352153
66,0.7400936919988212,0.982763776693207,3285.2987349421182,31510.332332550523,2202.5157590590857,4.919877098460512,0.1409682172694714,0.47971658486502156
67,0.7587396380243436,0.9963912881707102,3662.570610459671,31205.796423563566,2187.6712734361377,5.044146589648576,0.17095889008739132,0.4698649802670153
68,0.7774479606496714,1.0115045330210417,4017.1030842696628,30863.853467992925,2172.7842893060474,5.16577850853943,0.20631208243029822,0.4554507063399686
69,0.7962103988061836,1.0280081725816337,4344.527761042689,30489.737549290567,2157.8641346993722,5.284483480517325,0.23701660624567417,0.4402535947135355
70,0.815018667529364,1.045790862425742,4643.79058200562,30089.168024020524,2142.8306324050845,5.40003160349893,0.2762556795390397,0.4167296824966041
71,0.8338644616172092,1.0647291525055587,4906.038742186839,29656.72182213645,2129.0039815523915,5.5122363648595725,0.24465571450271467,0.30582634382462026
72,0.8527394592975706,1.0846084374209344,5096.717166071437,29170.10563902003,2120.7710535661067,5.620891305764118,0.10911116114863743,0.10575668969625934
73,0.871635325902816,1.1050829806583782,5195.2841051733585,28641.615192590194,2118.7943037009277,5.725804693613803,0.0075988431071380485,0.005896520431078825
74,0.8905437175501836,1.1258132823328106,5223.6532115251985,28114.44550490568,2118.791660394513,5.826954827824104,0.0004568713111622842,0.0003273335351315429
75,0.9094562848262048,1.1465570401296885,5200.89361975066,27605.826873076046,2118.7409682272973,5.924464915072465,0.0003471634835614524,-0.00012433363947636196
76,0.9283646764735722,1.1671115009988096,5131.6783882706495,27119.693584365017,2118.765725943051,6.018501393216828,0.00029708779115156003,0.0001997152343425728
77,0.9472605430788178,1.187295451631235,5022.065277433144,26658.639768440706,2118.757747986326,6.109249255789157,-0.00022780864215366593,-5.363346283692438e-05
78,0.9661355407591792,1.2069494666775182,4876.704902591743,26224.557662897212,2118.772696073423,6.196903215418158,-4.391445461889838e-05,-4.9972744454244204e-05
79,0.9849813348470243,1.225934915498563,4700.692524086578,25818.385537575916,2118.7582432438585,6.281661804593919,0.00010446082284178193,5.304420676463251e-05
80,1.003789603570205,1.2441326005045805,4498.09261578348,25440.77765204715,2118.7633491375755,6.3637224704786775,0.00019407987705232705,-0.00013769887160963896
81,1.022552041726717,1.2614406823282982,4272.741954491699,25091.670419463666,2118.754978581053,6.443278198094696,9.685658451976542e-05,0.00011215701313008037
82,1.0412603643520448,1.277773586054245,4028.2119690640375,24770.950152441397,2118.75740312878,6.520515348908576,0.00028253632260744445,9.453924394227477e-05
83,1.059906310377567,1.2930600320293604,3767.100976248543,24478.32635895681,2118.7907506513834,6.595612411188493,0.0002116214893738796,-0.00036015711134167546
84,1.0784816462784128,1.3072444144955226,3494.693848616188,24209.60296707545,2118.3860827527574,6.668735724501903,0.016860801687158044,-0.025579857558006087
85,1.0969781697091543,1.3202924319681602,3212.8930102984145,23962.192416882466,2117.3604035472945,6.740028187690651,0.013496693901536072,-0.024777808923946366
86,1.1153877131257304,1.3321643931262073,2919.5993240667226,23741.58700574592,2116.5217700621083,6.809636937472997,0.021036489513416436,-0.046809481070344355
87,1.1337021473920057,1.3428413293690593,2625.935150407343,23521.903167955126,2112.9486148805586,6.8776772872366925,0.07232977163169227,-0.19326794300505773
88,1.1519133853693682,1.3523366382724031,2332.2920838311834,23282.356539777873,2104.5769531335277,6.944176114908599,0.10664024944632788,-0.350111201483958
89,1.1700133854877797,1.3606399277022954,2028.352239591093,23028.20978694311,2092.228078773176,7.009139950010324,0.11607333682480328,-0.464286142615412
90,1.187994155296709,1.367705035686434,1704.6895798596138,22778.029803198115,2078.0498054891104,7.072607409165436,0.09561622325166692,-0.4907724132332548
91,1.2058477549943731,1.3734595479556317,1356.8382162882779,22549.145053604138,2063.8708437493638,7.134673449470283,0.07227415204441928,-0.4947489094540147
92,1.2235663009337274,1.37783366494537,987.2673075270561,22342.697682276204,2049.7474938398896,7.1954532398049365,0.05032779611686781,-0.49746069805026133
93,1.2411419691036651,1.3807676617840705,596.6702892193656,22160.28692304557,2035.7767640939448,7.255061866231853,0.027331616967713634,-0.4992524441863312
94,1.258566998583878,1.3822103924551374,187.26942220208645,22001.70409292116,2021.8984597978765,7.313613403687792,0.007718459624105104,-0.49994044457591413
95,1.275833694971862,1.3821212450435343,-239.9273216822342,21868.108327889076,2008.1644236870407,7.371220455753282,-0.013432685846889326,-0.49981956760128415
96,1.2929344337805477,1.3804671574523004,-683.482407041106,21759.538891386856,1994.5526071945053,7.427994306116324,-0.03351106045542139,-0.49887575544008694
97,1.3098616638050578,1.3772228830894124,-1142.8911839253562,21676.91721290454,1981.079180505602,7.4840448967435345,-0.0548490710044375,-0.4969824982191863
98,1.3266079104571082,1.3723705916698734,-1616.2383781749074,21620.693985857106,1967.7640540589216,7.5394814137554045,-0.07256230925419238,-0.4947067330426422
99,1.3431657790655755,1.365900842879733,-2103.7062937549413,21591.271684399097,1954.548825336513,7.594411810886606,-0.09747357998258102,-0.49040688488852247
100,1.3595279581417743,1.3578084336338097,-2603.0526601485444,21594.357525263473,1941.9543417808438,7.64894740017032,-0.10620396754472664,-0.44531614613145853
101,1.375687222608004,1.3481082810606186,-3108.2711960672,21643.68864038144,1931.2679113516633,7.703223771436244,-0.10334536309348748,-0.34985718924785136
102,1.3916364369879406,1.3368406245261637,-3611.3496985406523,21751.068930301662,1923.6454607913865,7.757406847564417,-0.07661692933748565,-0.22134229141058062
103,1.407368558557462,1.3240770515603264,-4105.244497427104,21915.747801425015,1918.9995788685833,7.811676089450183,-0.05837281575896657,-0.13837971174696606
104,1.4228766404545148,1.3098986784678888,-4590.4737743769765,22122.801536135084,1915.8216902731695,7.866182190970489,-0.045398153254097046,-0.09493950687414034
105,1.4381538347466527,1.2943915289457508,-5063.22608287888,22370.829088499795,1913.9818181551877,7.921049740865484,-0.023543458333712533,-0.040856353914340775
106,1.453193395454892,1.2776538597150913,-5521.189262021218,22657.850168316654,1913.3053656737275,7.976400443305985,-0.007623567642539185,-0.011698010213790907
107,1.467988681532542,1.2597867880628337,-5964.146520753889,22978.040367070844,1913.1699173799789,8.032340305756994,4.632812831585173e-05,-0.00012557729742962364
108,1.482533159797705,1.2408899206267343,-6392.807904517862,23328.051687382005,1913.1828975225123,8.088960739674803,-7.165118436409979e-05,0.0001861778156117144
109,1.4968204078181457,1.221061764550677,-6806.383930701415,23706.885036112704,1913.1727282086026,8.146344255675595,-0.00024056801339143605,-0.00013881137165165788
110,1.5108441167472535,1.2004041638502374,-7203.145838113607,24114.751006637576,1913.1717701359987,8.204569247142175,-2.757134568685192e-05,-0.0002452237494978571
111,1.5245980941098491,1.1790231514430998,-7581.123905907001,24552.14312634086,1913.1716907872433,8.26371086864732,-0.00045230245781376,0.0004071556038735159
112,1.538076266536608,1.1570285439724675,-7938.332436839819,25018.824650376948,1913.1884262696412,8.32383985047513,-0.00033867565341564904,-0.0003003676419327615
113,1.5512726824458856,1.134534309308572,-8272.197753690109,25514.92501680555,1913.1903692383707,8.385020977190031,0.00025995110277032146,0.00035604348800249774
114,1.5641815146717666,1.1116584803776406,-8580.254775347921,26039.960026815254,1913.2042456888996,8.447312127238156,-4.9309523797716184e-05,3.5505310220418235e-05
115,1.5767970630371726,1.088522049530525,-8860.026738947494,26593.548025897995,1913.18226817576,8.510762134472307,-0.0005440489821487934,0.00028196032975345625
116,1.5891137568708975,1.0652494336986156,-9108.043826743611,27174.44676214183,1913.2081506342158,8.575408736095119,-0.000271387182681083,8.613763525815201e-05
117,1.6011261574674538,1.0419656451428172,-9324.793148401875,27782.504275017,1912.9004558947668,8.64127667009741,-0.03665051106771873,0.009177429885844357
118,1.6128289604886463,1.0187845819043522,-9511.353252002606,28417.716234474785,1911.834906737462,8.708378925040128,-0.06782913858729185,0.023509720865127075
119,1.6242169983058128,0.9958239044251854,-9660.600704530347,29079.491975872308,1910.2702973430946,8.776714068273936,-0.09790456382685352,0.04804333084358901
120,1.6352852422816921,0.973202205160591,-9775.205651471484,29769.0819345923,1907.5012078847935,8.846264523167166,-0.18993471863050299,0.1109579224530165
121,1.6460288049909202,0.9510195081006667,-9859.313680931622,30493.59207878812,1902.3127125257206,8.917005681497974,-0.3169699644683297,0.22838567270499188
122,1.6564429423781646,0.9293709765495389,-9905.69054306871,31252.31031740503,1894.7537664840477,8.988905558800875,-0.38876155741757246,0.31439163620261074
