,Time (yrs),R (AU),Vr (m/s),Vt (m/s),m (kg),theta (rad),T radial (N),T tangential (N)
88,1.5078003850784965,1.0097556789069304,833.8349210629497,24236.782809329037,2045.8817777106735,12.87600270454241,-0.0020855076750728985,-0.49640360219553853
89,1.5314924330181172,1.0102549122428999,-643.0664836339229,24038.258683357726,2026.6575835213146,12.994912374291719,-0.03686738411769805,-0.49705778501501474
90,1.5550284140964328,1.0033351598472813,-2160.4950737474196,24030.75741584916,2009.0668550165426,13.11289771724249,-0.03920293509711505,-0.44035153605242316
91,1.578397935486744,0.9889318818993088,-3708.9850944398795,24234.285405259227,1994.2479928660161,13.23177458145092,-0.05229420675342908,-0.33971887522340616
92,1.6015906778662614,0.9670190866407948,-5282.712700592375,24672.917480703338,1983.1662920493936,13.353541577053043,-0.052760929658131756,-0.2640125029436602
93,1.6245963999728295,0.9376387476763608,-6867.641978079345,25365.14625445338,1974.9425323462488,13.480437308627776,-0.049113381978161105,-0.15131553818986218
94,1.6474049431271784,0.9009239157282771,-8440.171086114782,26367.219218017697,1971.6967603351916,13.615177493833086,-0.01600755206202926,-0.036085076899721076
95,1.6700062357187109,0.8571736388320897,-9964.279705674573,27705.905297202436,1970.9113137648633,13.761136827168645,-0.004453681062503323,-0.007097465967691963
96,1.6923902976528422,0.8068503613708127,-11401.923620582007,29433.038642985815,1970.8693960077264,13.922531606293694,0.0012820298496811085,-0.002499214469214004
97,1.714547244757927,0.7507021232209632,-12665.481559453008,31632.57218132249,1970.6458108127288,14.10495768289568,0.0012304917589976664,-0.006900850600733351
98,1.7364672931498335,0.6899943468289437,-13606.89999455465,34411.075310310705,1970.2781395448883,14.31603250714325,-0.010266990947351078,-0.018095990043235064
99,1.7581407635522295,0.62692081394084,-13939.870486858788,37871.13687554763,1969.5088382519336,14.566060695979546,-0.003546522964659212,0.015376300889825268
100,1.7795580855706765,0.5653097326577321,-13189.365501893712,42005.45591464296,1968.9326293389797,14.868059109810332,-0.028491255660889888,0.008577462937411033
101,1.8007098019186492,0.511417983215684,-10689.833820961096,46433.85339339546,1967.7451314543428,15.234621854332481,-0.020388656486826237,0.016245192137232363
102,1.8215865725936051,0.4740819846739706,-5933.44806176162,50099.08700566275,1967.2208903744533,15.667674053064948,-0.004201773875908812,0.019023587121391745
103,1.8421791790012645,0.46197668034192824,502.84884423500023,51416.590580317454,1966.3672995546308,16.141982325659804,0.0008385115432135525,0.020525389338164033
104,1.8624785280262846,0.4777872041194142,6705.084622045276,49722.155005351735,1966.009118084328,16.60571533334782,0.005431188495007405,0.01292849354976043
105,1.882475656047519,0.5158321982732398,11030.951226990128,46057.160810954265,1965.3619639474362,17.0135153325198,0.006500498728530881,0.01198465019622883
106,1.9021617328961036,0.5667460824095563,13266.349453143715,41922.54710739878,1965.2915286997359,17.350876398179714,0.005762463602635881,-0.0032749577203928875
107,1.9215280657546054,0.6226381153697523,13990.991731820495,38158.383746737025,1964.6358951558193,17.625268127613516,0.02403133760652644,0.013707841260563009
108,1.9405661029955277,0.6785068749195146,13810.195837896643,35023.51840528379,1963.880840602197,17.850375623519174,0.025172847257435144,0.014345011370131727
109,1.9592674379574662,0.7315841727973776,13122.221169341534,32482.754276709737,1963.1309769254362,18.038506500804406,0.005042170278009934,0.005352857706545441
110,1.9776238126572503,0.7804505346758641,12165.490191779843,30452.529235385216,1963.3481595036806,18.199030342052517,0.007256920678767873,0.00010080655468911054
111,1.9956271214364363,0.8244810951819765,11078.997197510098,28822.24692171743,1962.892076733325,18.33871962041813,0.004410904788061501,-0.0027656021023225712
112,2.013269414540536,0.8634714542167116,9933.769783365342,27523.51191853026,1963.1450629274784,18.462448024104486,0.014844378764710195,-0.023509400628854198
113,2.030542901629398,0.8974690711917146,8785.110424764083,26445.38649570086,1959.2573609648994,18.573692911365836,0.08736196236591048,-0.2151513710011749
114,2.0474399552172033,0.9266568424134911,7639.876464405078,25562.45475618382,1953.8779879031626,18.674905565879904,0.04453349774683502,-0.11729495966889672
115,2.0639531140405434,0.9511991451121686,6494.5180961800725,24889.51094223587,1952.402594442245,18.768115959403445,0.00902428759252339,-0.0070433094806275015
116,2.080075086353096,0.9713153433655999,5374.348539839989,24368.63930638314,1951.8431962192649,18.85491959882277,0.016481121350371306,-0.07118960003976554
117,2.095798753145454,0.9872805920337047,4283.5053872595145,23937.194512811075,1948.0459233953998,18.936419946261623,0.02534146908092187,-0.18985714579776936
118,2.1111171712886674,0.9993626360790194,3217.5203918922116,23618.276716308057,1945.1918049912838,19.013465877407214,0.0030466194323882927,-0.024314425628854365
119,2.126023576600127,1.0078155816450933,2176.8040397354985,23424.083125087862,1945.1516930057155,19.08688269051913,0.0006296578273791215,0.015859947650649107
120,2.140511386830427,1.0129141134306703,1171.2026252209862,23305.08508224397,1944.5714607976706,19.15729475748145,0.008991377249419057,-0.015311773805168266
121,2.1545742045698826,1.0149331208112746,193.9780258789482,23253.819588149814,1944.1619703451338,19.225153796843355,-0.0010460688799491954,-0.030705429789148406
122,2.1682058200734327,1.0141320794288637,-752.6905036422394,23265.273148261484,1943.4165302310496,19.290837721816477,0.008974805456521883,-0.02585570728563989
